id,proj_title,currency,value,update_count,publishing_status,status,funded,Organisation,created_at
1746,Raise the voices of Indigenous People,EUR,"102,910.00",0,published,Active,"102,910.00",2028,2014-01-28
1747,Cooperative Social Entrepreneurship,EUR,"199,500.00",0,published,Active,"199,500.00",273,2014-01-28
1748,Giving partners an online platform,EUR,"119,587.00",0,published,Active,"119,587.00",273,2014-01-28
1749,Reconstruction of schools after cloud burst,EUR,"120,000.00",0,published,Active,"120,000.00",1315,2014-01-28
1750,Expansion of Microfinance Program,EUR,"705,000.00",0,published,Active,"705,000.00",273,2014-01-28
1751,South Sudan Community Policing Research,EUR,0.00,0,published,Active,0.00,273,2014-01-28
1752,Improve living conditions mothers and kids,EUR,"46,165.00",0,published,Active,"46,165.00",273,2014-01-28
1753,Increasing household food security,EUR,"147,000.00",0,published,Active,"147,000.00",1476,2014-01-28
1754,Strengthening the Lobby Capacities of Farmers,EUR,"138,000.00",0,published,Active,"138,000.00",273,2014-01-28
1755,lobby and advocacy action plan 2013,EUR,"241,800.00",0,published,Active,"241,800.00",1099,2014-01-28
1756,Strengthening medicines supply in CAR,EUR,"146,231.00",0,published,Active,"146,231.00",1354,2014-01-28
1757,Water Shops for India,EUR,"250,000.00",1,published,Active,"250,000.00",961,2014-01-28
1758,Strengthening Communities in the Niger Delta,EUR,"70,000.00",0,published,Active,"70,000.00",1495,2014-01-28
1759,Strengthening dialogue on environment,EUR,"51,300.00",0,published,Active,"51,300.00",960,2014-01-28
1760,Empowerment of women's groups,EUR,0.00,0,published,Active,0.00,273,2014-01-28
1761,Projet de Renforcement du Leadership Feminin,EUR,"100,000.00",0,published,Active,"100,000.00",273,2014-01-28
1762,Research in transparency & accountability,EUR,"57,000.00",1,published,Active,"57,000.00",464,2014-01-28
1763,Economic empowerment in Upper Nile State,EUR,"80,000.00",0,published,Active,"80,000.00",1957,2014-01-28
1764,Womenâ€™s competitiveness in rural markets,EUR,"198,000.00",0,published,Active,"198,000.00",464,2014-01-28
1765,Meet the Deaf,EUR,"41,085.00",0,published,Active,"41,085.00",273,2014-01-28
1766,Farmer Empowerment in Kunduz,EUR,"179,000.00",0,published,Active,"179,000.00",1967,2014-01-28
1767,Integrated agriculture development in Kunduz,EUR,"247,000.00",0,published,Active,"247,000.00",464,2014-01-28
1768,Food security and peace building programme,EUR,"47,400.00",0,published,Active,"47,400.00",464,2014-01-28
1769,Improve Farmers and Fishermen Production,EUR,"36,000.00",0,published,Active,"36,000.00",273,2014-01-28
1770,Improved food security for (wo)men in Makal,EUR,"26,900.00",0,published,Active,"26,900.00",1957,2014-01-28
1771,Support agricultural producers in Grand GoÃ¢ve,EUR,"216,000.00",1,published,Active,"216,000.00",1362,2014-01-28
1772,Handbook Educating Local Communities,EUR,"65,500.00",0,published,Active,"65,500.00",464,2014-01-28
1773,Support to under age mothers,EUR,"48,000.00",0,published,Active,"48,000.00",962,2014-01-28
1774,Pharmacist technical assistant,EUR,"44,842.00",0,published,Active,"44,842.00",464,2014-01-28
1775,International women projects 2013-2014,EUR,"49,920.00",0,published,Active,"49,920.00",273,2014-01-28
1776,Promoting Risk Assessment,EUR,"64,470.00",1,published,Active,"64,470.00",960,2014-01-28
1777,Analyzing 40 years of mining activities,EUR,"46,000.00",0,published,Active,"46,000.00",464,2014-01-28
1778,Pilot project building capacities of MFIs,EUR,"75,000.00",0,published,Active,"75,000.00",1959,2014-01-28
1779,Technical Assistance for OXUS MFI,EUR,"156,374.00",0,published,Active,"156,374.00",950,2014-01-28
1780,Training of local entrepreneurs in South Kivu,EUR,"63,000.00",0,published,Active,"63,000.00",1960,2014-01-28
1781,Dialogue about extractive industries,EUR,"60,000.00",0,published,Active,"60,000.00",273,2014-01-28
1783,Protection of Women Leaders,EUR,"93,200.00",0,published,Active,"93,200.00",1862,2014-01-28
1784,Bihar Floods 2013,EUR,"300,000.00",0,published,Active,"300,000.00",1453,2014-01-28
1785,Increased empowerment for Palestinian women,EUR,"75,000.00",0,published,Active,"75,000.00",464,2014-01-28
1786,Accompaniment Extractives Program in S. Sudan,EUR,"55,570.00",0,published,Active,"55,570.00",960,2014-01-28
1787,Emergency Aid to displaced in Damascus,EUR,"315,518.00",0,published,Active,"315,518.00",961,2014-01-28
1788,Strengthening emerging MFIs in East Africa,EUR,"20,000.00",0,published,Active,"20,000.00",953,2014-01-28
1789,Securing land and resources rights,EUR,"130,000.00",0,published,Active,"130,000.00",1765,2014-01-28
1790,Helping girls survivors of sexual violence,EUR,"90,269.00",0,published,Active,"90,269.00",273,2014-01-28
1791,Alliance of Women Free of Violence,EUR,"199,000.00",0,published,Active,"199,000.00",955,2014-01-28
1792,Capacity Building of women organisations,EUR,"206,214.00",0,published,Active,"206,214.00",273,2014-01-28
1794,Advocacy for better results in health,EUR,"150,000.00",3,published,Active,"150,000.00",273,2014-01-28
1795,Strengthening Women's Leadership for Peace,EUR,"232,945.00",0,published,Active,"232,945.00",464,2014-01-28
1796,Women Constructing Peace in Colombia,EUR,"267,879.00",0,published,Active,"267,879.00",1652,2014-01-28
1797,"Collecting evidence, sharing knowledge",EUR,"300,000.00",0,published,Active,"300,000.00",273,2014-01-28
1798,Improving maternal and neonatal health,EUR,"163,932.00",0,published,Active,"163,932.00",693,2014-01-28
1799,Basic needs and climate change advocacy,EUR,"61,000.00",0,published,Active,"61,000.00",273,2014-01-28
1800,Clean water for Bertoua phase 7,EUR,"200,191.00",0,published,Active,"200,191.00",273,2014-01-28
1801,Strengthening the civil society networks,EUR,"371,010.00",0,published,Active,"371,010.00",464,2014-01-28
1802,Counseling and Social Services Center,EUR,"122,130.00",0,published,Active,"122,130.00",1954,2014-01-28
1803,Loan to Microfinance Instutions,EUR,"587,928.00",0,published,Active,"587,928.00",1563,2014-01-28
1804,Women building learning communities,EUR,"36,000.00",0,published,Active,"36,000.00",1731,2014-01-28
1805,Presenting evidence and results,EUR,"100,000.00",0,published,Active,"100,000.00",949,2014-01-28
1806,Local Economic development in Mindanao,EUR,"339,250.00",0,published,Active,"339,250.00",950,2014-01-28
1807,Women in charge of their stories,EUR,"100,000.00",4,published,Active,"100,000.00",1859,2014-01-28
1808,Supporting Caritas Central African Republic,EUR,"24,774.00",0,published,Active,"24,774.00",273,2014-01-28
1809,Short Term Loan Finance South Sudan 2013,EUR,"204,072.00",0,published,Active,"204,072.00",1278,2014-01-28
1810,Epilepsie Programme Kenya,EUR,"50,000.00",0,published,Active,"50,000.00",962,2014-01-28
1811,Advocacy on resilience to climate change,EUR,"31,608.00",0,published,Active,"31,608.00",273,2014-01-28
1812,Strengthening enterprises in East Africa,EUR,"60,000.00",0,published,Active,"60,000.00",1870,2014-01-28
1813,"Emergency Aid Orissa,Cyclone Phailin affected",EUR,"74,618.00",0,published,Active,"74,618.00",273,2014-01-28
1814,"Cordaid, AAP and the inspection join hands",EUR,"150,367.00",0,published,Active,"150,367.00",1341,2014-01-28
1815,Women trafficking: prevent and sensibilize,EUR,"40,000.00",0,published,Active,"40,000.00",1876,2014-01-28
1816,Livelihood support Phailin Affected Victims,EUR,"50,000.00",0,published,Active,"50,000.00",1285,2014-01-28
1817,Creating opportunities for water catchment,EUR,"56,630.00",0,published,Active,"56,630.00",1878,2014-01-28
1818,Strengthening Women's Political Leadership,EUR,"299,298.00",7,published,Active,"299,298.00",273,2014-01-28
1819,Women in search of equal human rights,EUR,"31,500.00",0,published,Active,"31,500.00",1905,2014-01-28
1820,Strengthening Women Political Capacity,EUR,"40,000.00",0,published,Active,"40,000.00",1875,2014-01-28
1821,Strengthening Women's Leadership,EUR,"30,000.00",0,published,Active,"30,000.00",464,2014-01-28
1822,Combating Illiteracy for Women Empowerment,EUR,"88,850.00",0,published,Active,"88,850.00",1923,2014-01-28
1823,Emergency Response after Cyclone Phailin,EUR,"650,092.00",0,published,Active,"650,092.00",1453,2014-01-28
1824,Natural resources and mining,EUR,"47,500.00",0,published,Active,"47,500.00",2020,2014-01-28
1825,Coffee cooperative in Mubuga,EUR,"31,927.00",0,published,Active,"31,927.00",464,2014-01-28
1826,Preventing femicides and violence,EUR,"35,000.00",0,published,Active,"35,000.00",464,2014-01-28
1827,Development of the honey sector,EUR,"65,782.00",0,published,Active,"65,782.00",1853,2014-01-28
1828,Informing people about natural resources,EUR,"84,000.00",0,published,Active,"84,000.00",1364,2014-01-28
1829,Improving community health,EUR,"350,000.00",0,published,Active,"350,000.00",273,2014-01-28
1830,Results based financing ExtrÃªme Nord,EUR,"904,007.00",0,published,Active,"904,007.00",464,2014-01-28
1831,Twiga Ventures,EUR,"135,000.00",0,published,Active,"135,000.00",949,2014-01-28
1832,Increasing effective participation of women,EUR,"100,000.00",0,published,Active,"100,000.00",1797,2014-01-28
1833,Day care centres in Bangalore,EUR,"26,000.00",0,published,Active,"26,000.00",273,2014-01-28
1834,Rhetoric to reality â€“ implementing UNSCR1325,EUR,"11,600.00",0,published,Active,"11,600.00",955,2014-01-28
1835,Increasing community disaster resilience,EUR,"67,104.00",0,published,Active,"67,104.00",1758,2014-01-28
1836,Service offering by BlueSquare,EUR,"90,484.00",0,published,Active,"90,484.00",1814,2014-01-28
1837,Development of agricultural value chains,EUR,"210,500.00",0,published,Active,"210,500.00",1910,2014-01-28
1838,Improving storage facilities for madams Sara,EUR,"183,500.00",0,published,Active,"183,500.00",273,2014-01-28
1839,Haiyan affected families receive relief kits,EUR,"300,000.00",0,published,Active,"300,000.00",1945,2014-01-28
1840,Portable water for Botogwina,EUR,"21,085.00",0,published,Completed,"21,085.00",1926,2014-01-28
1841,Haiyan emergency assistance in 9 dioceses,EUR,"1,000,000.00",1,published,Active,"1,000,000.00",1850,2014-01-28
1842,Women's citizenship and Life without violence,EUR,"38,435.00",0,published,Active,"38,435.00",464,2014-01-28
1843,Daikundi livestock development program,EUR,"343,000.00",1,published,Active,"343,000.00",464,2014-01-28
1844,Promoting Social Enterprise,EUR,"540,000.00",0,published,Active,"540,000.00",273,2014-01-28
1845,Nabari Community Empowerment Project,EUR,"30,000.00",0,published,Active,"30,000.00",837,2014-01-28
1846,Social Performance of MFIs,EUR,"75,000.00",0,published,Active,"75,000.00",273,2014-01-28
1847,Our Territory,EUR,"70,000.00",0,published,Active,"70,000.00",960,2014-01-28
1848,Youth Entrepreneurship,EUR,"61,200.00",0,published,Active,"61,200.00",950,2014-01-28
1849,India - Contingency Planning,EUR,"20,000.00",0,published,Active,"20,000.00",273,2014-01-28
1850,Impact study & cooperation CUB-Cordaid,EUR,"37,000.00",0,published,Active,"37,000.00",1324,2014-01-28
1851,Self-determination through philanthropy,EUR,"53,800.00",0,published,Active,"53,800.00",2044,2014-01-28
1852,Women leadership and elections conflicts,EUR,"81,500.00",0,published,Active,"81,500.00",1973,2014-01-28
1853,Coal mining and human rights in La Guajira,EUR,"50,000.00",0,published,Active,"50,000.00",960,2014-01-28
1854,Strengthening of Burundi NGO Working Group,EUR,"68,000.00",0,published,Active,"68,000.00",273,2014-01-28
1855,Favela Painting Investigation in Haiti,EUR,"20,000.00",0,published,Active,"20,000.00",961,2014-01-28
1856,Day care centre refugee children,EUR,"29,000.00",0,published,Active,"29,000.00",464,2014-01-28
1857,Credit services and education for rural women,EUR,"544,745.00",0,published,Active,"544,745.00",273,2014-01-28
1858,Women in Gaza monitor their daily security,EUR,"82,000.00",1,published,Active,"82,000.00",1869,2014-01-28
1859,Haiyan affected families receive food aid,EUR,"85,000.00",0,published,Active,"85,000.00",1863,2014-01-28
1860,Comprehensive Risk Assessment Livelihood,EUR,"13,050.00",0,published,Active,"13,050.00",464,2014-01-28
1861,"Cholera prevention in Artibonite, Haiti",EUR,"220,915.00",0,published,Active,"220,915.00",1601,2014-01-28
1862,Response Syrian Refugees in Istanbul,EUR,"157,585.00",0,published,Active,"157,585.00",2016,2014-01-28
1863,Emergency Aid Programme in Syria,EUR,"518,600.00",0,published,Active,"518,600.00",1948,2014-01-28
1864,Coordination Uttarakhand & Odisha,EUR,"20,000.00",0,published,Active,"20,000.00",1918,2014-01-28
1866,Mobile Data Gathering in East Africa,EUR,"40,000.00",6,published,Active,"40,000.00",1684,2014-02-04
1867,Kouassi Oka,USD,350.00,0,published,H,24.10,846,2014-02-06
1868,"Water & sanitation in small towns, Mozambique",EUR,"7,635,218.00",9,published,Active,"7,635,218.00",222,2014-02-07
1869,Kouadio Jachin Koua,USD,350.00,0,published,H,160.74,539,2014-02-07
1870,Kouadio Kouame,USD,350.00,0,published,H,0.00,540,2014-02-07
1871,Kouakou Lazare Kouame,USD,350.00,0,published,H,33.86,540,2014-02-07
1872,Saraka Kouassi,USD,350.00,0,published,Active,350.76,540,2014-02-07
1873,Special Ability ,USD,"13,440.00",2,published,Active,"13,440.00",428,2014-02-12
1874,Rain Water Harvesting Project,EUR,"49,973.00",3,published,Active,"49,973.00",275,2014-02-18
1875,"Water for Life Chimoio, Mozambique",EUR,"93,500.00",1,published,Active,"93,500.00",679,2014-02-18
1876,Drinkwater voor schoolkinderen in Kwale Kenia,EUR,"51,300.00",0,published,H,0.00,1151,2014-02-20
1877,Sarakasi Performing Arts ,EUR,"263,880.00",5,published,Active,"263,880.00",1977,2014-02-25
1878,Water and Sanitation Bandung Barat Regency,EUR,"65,012.00",0,published,H,0.00,43,2014-02-25
1879,Mobile Technology for Clean Water in Uganda,EUR,"65,000.00",0,published,Active,"65,000.00",969,2014-02-27
1880,Kuona Visual Arts ,EUR,"271,210.00",16,published,Active,"271,210.00",360,2014-03-04
1881,H2O Health Plus (H2O+),EUR,"670,000.00",12,published,H,"470,000.00",43,2014-03-05
1882,"Search for a Dutch VOC-wreck, lost in 1626",EUR,"20,700.00",3,published,H,"9,331.98",1698,2014-03-05
1883,PAWA254 Arts and Culture Centre,EUR,"132,847.00",16,published,Active,"132,847.00",1977,2014-03-09
1884,TamTam Alert,EUR,"50,000.00",0,published,Active,"50,000.00",273,2014-03-11
1885,NHRIs Plus,USD,"53,000.00",1,published,Active,"53,000.00",428,2014-03-11
1886,Artists in Residence in Moengo,EUR,"90,000.00",0,published,Active,"90,000.00",1992,2014-03-14
1887,Villa Zapakara Children's Museum,EUR,"477,346.00",0,published,Active,"477,346.00",1996,2014-03-14
1888,AccÃ¨s Ã  l'eau pour la rÃ©gion de Koulikoro,EUR,"130,000.00",92,published,Active,"130,000.00",1995,2014-03-17
1889,AccÃ¨s Ã  l'eau pour la rÃ©gion de Mopti,EUR,"65,000.00",25,published,Active,"65,000.00",1994,2014-03-17
1890,AccÃ¨s Ã  l'eau pour la rÃ©gion de Sikasso,EUR,"105,000.00",50,published,Active,"105,000.00",1994,2014-03-17
1891,Pundo Community water project,EUR,"6,623.00",5,published,Active,"6,623.00",43,2014-03-20
1895,Tell Balata Visitor Centre Upgrade,EUR,"55,780.00",0,published,Active,"55,780.00",360,2014-04-01
1897,Bringing tangible and sustainable changes ,EUR,"94,870.00",9,published,Active,"94,869.89",8,2014-04-08
1900,Archdiocese of Blantyre Health Commission,EUR,"181,000.00",0,published,Active,"181,000.00",273,2014-04-23
1901,Sustainable microfinance in Sierra Leone,EUR,"200,000.00",0,published,Active,"200,000.00",273,2014-04-28
1902,Linking Civil and Political Societies,EUR,"415,198.00",1,published,Active,"415,198.00",960,2014-04-28
1903,Mining concessions and conflicts,EUR,"55,000.00",0,published,Active,"55,000.00",960,2014-04-28
1904,Improved healthcare in North Cameroon,EUR,"167,753.00",0,published,Active,"167,753.00",949,2014-04-28
1905,Community and family based care for OVCs,EUR,"99,809.00",0,published,Active,"99,809.00",273,2014-04-28
1906,Prevention of high incidence of suicides,EUR,"68,480.00",0,published,Active,"68,480.00",962,2014-04-28
1907,EA 18/2013 Earthquake in Balochistan,EUR,"50,000.00",0,published,Active,"50,000.00",961,2014-04-28
1908,Respect Education,EUR,"103,625.00",1,published,Active,"103,625.00",959,2014-04-28
1909,Community HIV/AIDS Prevention III,EUR,"113,580.00",0,published,Active,"113,580.00",1584,2014-04-28
1910,Microfinancing 3000 women,EUR,"150,000.00",0,published,Active,"150,000.00",464,2014-04-28
1911,Ecosystem based Adaptation,EUR,"65,570.00",0,published,Active,"65,570.00",961,2014-04-28
1912,Strengthening urban partnerships in Haiti,EUR,"15,000.00",1,published,Active,"15,000.00",1408,2014-04-28
1913,Urban Matters City Addis Ababa 2014,EUR,"25,000.00",1,published,Active,"25,000.00",946,2014-04-28
1914,Knowledge development CSR,EUR,"102,038.00",0,published,Active,"102,038.00",962,2014-04-28
1915,CMDRR Partner Support - India & Bangladesh,EUR,"102,234.00",0,published,Active,"102,234.00",961,2014-04-28
1916,The role of women in peace negotiations,EUR,"20,000.00",0,published,Active,"20,000.00",955,2014-04-28
1917,Womenâ€™s access to justice,EUR,"69,130.00",0,published,Active,"69,130.00",955,2014-04-28
1918,Livelihood restoration in Uttarakhand,EUR,"87,543.00",0,published,Active,"87,543.00",961,2014-04-28
1919,Initial Response Operation to Earthquake Aceh,EUR,"45,000.00",0,published,Active,"45,000.00",961,2014-04-28
1920,Disaster management capacity building,EUR,"67,000.00",0,published,Active,"67,000.00",961,2014-04-28
1921,Education for Girls in Shabunda District,EUR,"824,421.00",0,published,Active,"824,421.00",1340,2014-04-28
1922,Counselling Centre in NR Pura and Koppa,EUR,"38,050.00",0,published,Active,"38,050.00",962,2014-04-28
1923,The unknown hazards of mining,EUR,"45,000.00",0,published,Active,"45,000.00",960,2014-04-28
1924,Linking and Learning PFR Kenya - 2013 - 2014,EUR,"190,000.00",3,published,Active,"190,000.00",2029,2014-04-28
1925,Trans border Early Warning Systems,EUR,"20,000.00",0,published,Active,"20,000.00",961,2014-04-28
1926,Emergency Response after Conflict,EUR,"45,000.00",0,published,Active,"45,000.00",961,2014-04-28
1927,Emergency Relief after Mt. Sinabung eruption,EUR,"10,000.00",1,published,Active,"10,000.00",961,2014-04-28
1928,Health Care Program 2012/2013,EUR,"255,055.00",0,published,Active,"255,055.00",1897,2014-04-28
1929,2013-2015 action plan,EUR,"97,310.00",0,published,Active,"97,310.00",2023,2014-04-28
1930,Development of Organic spices and Beekeeping,EUR,"153,375.00",0,published,Active,"153,375.00",273,2014-04-28
1931,Improving the microfinance sector in Uganda,EUR,"250,000.00",0,published,Active,"250,000.00",464,2014-04-28
1932,Supporting local organizations in DRR&DR,EUR,0.00,0,published,Active,0.00,273,2014-04-28
1933,Vocational Training Maidan Wardak Province,EUR,"50,000.00",0,published,Active,"50,000.00",464,2014-04-28
1934,Amplifying the Voice of Civil Society,EUR,"437,002.00",0,published,Active,"437,002.00",2097,2014-04-28
1935,Tackling Land & Border Conflicts,EUR,"93,260.00",0,published,Active,"93,260.00",1241,2014-04-28
1936,Recovery after Haiyan,EUR,0.00,0,published,Active,0.00,273,2014-04-28
1937,Strengthening womenâ€™s voices in the Negev,EUR,"85,000.00",0,published,Active,"85,000.00",2081,2014-04-28
1938,Better healthcare ELCT through e-health,EUR,"112,586.00",0,published,Active,"112,586.00",949,2014-04-28
1939,Follow up CMDRR in Flood-prone Villages,EUR,"478,286.00",0,published,Active,"478,286.00",973,2014-04-28
1940,Human Rights and Community Mental Health,EUR,"40,000.00",0,published,Active,"40,000.00",955,2014-04-28
1941,Mental support for South Sudanese refugees,EUR,"242,040.00",0,published,Active,"242,040.00",1358,2014-04-28
1942,Expansion of a primary school in Ghana,EUR,"62,000.00",0,published,Active,"62,000.00",464,2014-04-28
1943,Emergency aid for displaced families in Syria,EUR,"3,784,475.00",0,published,Active,"3,784,475.00",961,2014-04-28
1944,Improving the Education System in Hawassa,EUR,"98,433.00",0,published,Active,"98,433.00",959,2014-04-28
1945,Innovation in Sexual Reproductive Health,EUR,"80,000.00",0,published,Active,"80,000.00",1297,2014-04-28
1946,Development Livestock Marketing,EUR,"105,375.00",0,published,Active,"105,375.00",464,2014-04-28
1947,Reducing religious and ethnic tensions,EUR,"56,000.00",0,published,Active,"56,000.00",2063,2014-04-28
1949,Disaster Response and Preparedness,EUR,"99,930.00",0,published,Active,"99,930.00",961,2014-04-28
1950,CMDRR and Livelihood Security,EUR,"58,510.00",0,published,Active,"58,510.00",273,2014-04-28
1951,Resocialization project boys in Mikuyu Prison,EUR,"50,000.00",0,published,Active,"50,000.00",962,2014-04-28
1952,Rufi staff capacity building program,EUR,"68,600.00",0,published,Active,"68,600.00",950,2014-04-28
1953,CIDSE Fee 2013,EUR,"294,656.00",0,published,Active,"294,656.00",962,2014-04-28
1954,Funding Strategy CELEP,EUR,"40,000.00",0,published,Active,"40,000.00",961,2014-04-28
1955,Emergency aid for Syrian Refugees in Lebanon,EUR,"475,000.00",0,published,Active,"475,000.00",961,2014-04-28
1956,A local hub for action,EUR,"657,669.00",0,published,Active,"657,669.00",946,2014-04-28
1957,Towards a resilient Marsabit,EUR,"85,000.00",0,published,Active,"85,000.00",2049,2014-04-28
1958,An educational youth center for local youth,EUR,"196,334.00",0,published,Completed,"196,334.00",1654,2014-04-28
1959,CMDRR in four disaster prone states,EUR,"141,362.00",0,published,Active,"141,362.00",1306,2014-04-28
1960,Co-operation Cordaid and Mitra Foundation,EUR,"43,568.00",0,published,Active,"43,568.00",962,2014-04-28
1961,Education as a tool for women empowerment,EUR,"62,000.00",0,published,Active,"62,000.00",464,2014-04-28
1962,Economic Empowerment of women in Negelle zone,EUR,0.00,0,published,Active,0.00,273,2014-04-28
1963,Building capacity of local organizations,EUR,"480,000.00",0,published,Active,"480,000.00",464,2014-04-28
1964,Support to PBF Technical Unit,EUR,"210,000.00",0,published,Active,"210,000.00",949,2014-04-28
1965,Kisumu 2014: supporting local initiatives,EUR,"82,500.00",0,published,Active,"82,500.00",1400,2014-04-28
1966,"WUF7, Medellin, Colombia 2014",EUR,"20,000.00",0,published,Active,"20,000.00",946,2014-04-28
1967,Promote CMDRR to Disaster Authorities,EUR,"35,000.00",1,published,Active,"35,000.00",961,2014-04-28
1968,Livelihoods Recovery Washi 2011,EUR,"72,119.00",0,published,Active,"72,119.00",961,2014-04-28
1969,Emergency Response in South Sudan,EUR,"245,290.00",0,published,Active,"245,290.00",1318,2014-04-28
1970,Polity and society programme,EUR,"83,160.00",0,published,Active,"83,160.00",2033,2014-04-28
1971,Water supply for Karro and Konchi,EUR,"44,137.00",0,published,Active,"44,137.00",464,2014-04-28
1972,Developing talents of young people,EUR,"26,352.00",0,published,Active,"26,352.00",1770,2014-04-28
1973,Economic empowerment for poor char dwellers,EUR,"329,556.00",0,published,Active,"329,556.00",273,2014-04-28
1974,Towards the implementation of Resolution 1325,EUR,"57,650.00",0,published,Active,"57,650.00",955,2014-04-28
1975,Strengthening vulnerable children and women,EUR,"110,390.00",0,published,Active,"110,390.00",962,2014-04-28
1976,FairPen Newsletter Project,EUR,"26,000.00",0,published,Active,"26,000.00",962,2014-04-28
1977,Preparation Grant: continuation of program,EUR,"750,000.00",0,published,Active,"750,000.00",949,2014-04-28
1978,"â€˜Embrace, educate, enableâ€™",EUR,"150,000.00",0,published,Active,"150,000.00",962,2014-04-28
1979,Education available for all,EUR,"201,200.00",0,published,Active,"201,200.00",962,2014-04-28
1980,Programme development through learning,EUR,"57,000.00",0,published,Active,"57,000.00",961,2014-04-28
1981,Community Risk Analysis in DR Congo,EUR,"31,712.00",0,published,Active,"31,712.00",961,2014-04-28
1982,"Food, seeds and planting material support",EUR,"150,000.00",0,published,Active,"150,000.00",961,2014-04-28
1983,Rehabilitation of victims of typhoon Labuyo,EUR,"16,770.00",0,published,Active,"16,770.00",2017,2014-04-28
1984,Irrigation to improve agriculture,EUR,"58,907.00",1,published,Active,"58,907.00",961,2014-04-28
1985,Campaign for Gun Free Kitchen Tables,EUR,"20,000.00",0,published,Active,"20,000.00",955,2014-04-28
1986,Conditional cash transfers,EUR,"343,725.00",0,published,Active,"343,725.00",949,2014-04-28
1987,Preserve clean water in mining areas,EUR,"52,000.00",0,published,Active,"52,000.00",1484,2014-04-28
1988,SEISUD and ZEFP Ecological Farming,EUR,"99,141.00",0,published,Active,"99,141.00",464,2014-04-28
1989,RUFI conflict mitigation programme,EUR,"22,650.00",0,published,Active,"22,650.00",1005,2014-04-28
1990,Strengthening Health Systems in in Borana,EUR,"38,800.00",0,published,Active,"38,800.00",949,2014-04-28
1991,Family and child development,EUR,"36,626.00",0,published,Active,"36,626.00",962,2014-04-28
1992,Enhanced Resilience to Multiple Disasters,EUR,"72,111.00",1,published,Active,"72,111.00",961,2014-04-28
1993,Scaling up trans-border Flood Warning Systems,EUR,"227,901.00",0,published,Active,"227,901.00",961,2014-04-28
1994,Disaster Risk Reduction in northern Karamoja,EUR,"261,830.00",1,published,Active,"261,830.00",1878,2014-04-28
1995,Improving production of 600 small farmers,EUR,"130,000.00",0,published,Active,"130,000.00",1099,2014-04-28
1996,Small Business will get access to finance,EUR,"200,000.00",0,published,Active,"200,000.00",1343,2014-04-28
1997,Investing in East African businesses,EUR,"10,000,000.00",0,published,Active,"10,000,000.00",273,2014-04-28
1998,Investing in a wholesale microfinance fund,EUR,"10,700,000.00",0,published,Active,"10,700,000.00",953,2014-04-28
1999,Kari & TIC,EUR,"46,279.00",0,published,Active,"46,279.00",892,2014-05-02
2001,Resilient communities in Coron,EUR,"1,304,800.00",8,published,Active,"1,304,800.00",1358,2014-05-15
2002,Resilient communities in Guiuan,EUR,"2,002,000.00",12,published,Active,"2,002,000.00",273,2014-05-15
2003,Food Security Vanuatu,USD,"300,000.00",7,published,Active,"300,000.00",2102,2014-05-20
2004,Bilateral Project ,USD,"2,000,000.00",13,published,Active,"2,000,000.00",2108,2014-05-20
2010,VCPP - WASH (Water and Sanitation Hygiene),USD,"200,000.00",13,published,Completed,"200,000.00",2107,2014-05-26
2011,SDF-WASH (Water & Sanitation Hygiene),USD,"1,400,000.00",21,published,Active,"1,400,000.00",2109,2014-05-26
2012,Gender Needs Assessment,USD,"15,000.00",4,published,Completed,"15,000.00",2107,2014-05-26
2013,Supporting Afghanistan's museum sector,EUR,"753,900.00",0,published,Active,"753,900.00",2135,2014-05-27
2014,Cape Coast Water Supply Project,EUR,"20,000,000.00",1,published,Active,"20,000,000.00",2134,2014-05-28
2015,La Wireless Cluster of Schools,EUR,"26,000.00",0,published,H,0.00,689,2014-05-28
2016,Vegetables for All ,EUR,"3,151,000.00",0,published,Active,"3,151,000.00",180,2014-06-04
2019,Water for Bilibiza,EUR,"49,258.00",0,published,H,0.00,170,2014-06-04
2021,Assessing the image of Archaeology,EUR,"206,000.00",0,published,Active,"206,000.00",2130,2014-06-11
2022,The European Day of Archaeology,EUR,"275,000.00",0,published,Active,"275,000.00",361,2014-06-11
2023,The Nearch app for mobile devices,EUR,"109,000.00",0,published,Active,"109,000.00",2105,2014-06-11
2024,Your Archaeology - portraying your past,EUR,"516,750.00",0,published,Active,"516,750.00",2142,2014-06-11
2025,Archaeology in a multicultural society,EUR,"103,000.00",0,published,Active,"103,000.00",2105,2014-06-11
2026,Artists in residence: Paris and Maastricht,EUR,"210,000.00",0,published,Active,"210,000.00",2105,2014-06-11
2027,An international conference in Paris,EUR,"57,000.00",0,published,Active,"57,000.00",2105,2014-06-11
2028,An international workshop in Maastricht,EUR,"57,000.00",0,published,Active,"57,000.00",2105,2014-06-11
2029,An archaeological e-learning platform,EUR,"276,000.00",0,published,Active,"276,000.00",2105,2014-06-12
2030,How to digitally share archaeological data?,EUR,"228,000.00",0,published,Active,"228,000.00",2105,2014-06-12
2031,Archaeology and the crisis: a European survey,EUR,"205,000.00",0,published,Active,"205,000.00",2127,2014-06-12
2032,An international colloquium in Santiago,EUR,"175,000.00",0,published,Active,"175,000.00",2105,2014-06-12
2033,A field workshop for community involvement,EUR,"103,000.00",0,published,Active,"103,000.00",361,2014-06-12
2034,Community involvement UNESCO heritage sites,EUR,"263,000.00",0,published,Active,"263,000.00",2131,2014-06-12
